id	name
4576	NPC Clan Buff - Damage Shield
4577	Decrease Accuracy
4578	Petrification
4579	Bleed
4580	Decrease P.Atk
4581	Hold
4582	Poison
4583	Decrease Speed
4584	Reducing P. Def Shock
4585	NPC Clan Buff - Berserk Might
4586	Decrease Evasion
4587	Decrease P.Atk
4588	NPC Clan Buff - Berserk Haste
4589	Decrease Speed
4590	Decrease Speed
4591	Decrease Speed
4592	Decrease P. Def
4593	Decrease P. Def
4594	Decrease P. Def
4595	NPC Clan Buff - Acumen Shield
4596	Bleed
4597	Bleed
4598	Bleed
4599	Decrease Speed
4600	Reducing P. Def Shock
4601	NPC Clan Buff - Acumen Focus
4602	Decrease P.Atk
4603	Decrease P.Atk
4604	Decrease P.Atk
4605	Surrender To Fire
4606	Poison
4607	Magma Attack
4608	NPC Clan Buff - Berserk
4609	NPC Clan Buff - Vampiric Rage
4610	NPC Clan Buff - Focus
4611	NPC Clan Buff - Death Whisper
4612	NPC Wide Wild Sweep
4613	NPC Clan Heal
4614	NPC Death Bomb
4615	Bleed
4616	Fake Petrificiation
4617	Dispel Petrification
4618	NPC Cancel PC Target
4619	NPC Dispel Sleep
4620	Paralysis
4621	NPC AE - 80% HP Drain
4622	NPC AE - 80% HP Drain - Magic
4623	NPC AE - 80% HP Drain - Slow
4624	Decrease HP Regeneration Rate
4625	Decrease Speed
4626	NPC Buff - Physical Barrier
4627	NPC Buff - Magical Barrier
4628	Mysterious Aura
4629	NPC MR - HP Drain
4630	NPC MR - Twister
4631	NPC Buff - Acumen Shield WildMagic
4632	NPC Buff - Acumen Empower WildMagic
4633	NPC Buff - Acumen Empower Berserk
4634	NPC Buff - Acumen Empower DamageShield
4635	NPC Buff - Acumen Berserk WildMagic
4636	NPC Buff - Acumen Berserk DamageShield
4637	NPC Buff - Acumen WildMagic DamageShield
4638	NPC Clan Buff - Acumen Empower WildMagic
4639	NPC Clan Buff - Acumen Empower Berserk
4640	Sleep
4641	NPC Super Strike
4642	NPC Fast Spell Casting
4643	Decrease Speed
4644	Area Buff - Haste
4645	Area Buff - Focus
4646	Area Buff - Death Whisper
4647	Area Buff - Might
4648	Area Buff - Shield
4649	Poison
4650	NPC AE - Dispel Hold
4651	NPC AE - Dispel Slow
4652	NPC AE - Dispel Silence
4653	NPC Corpse Life Drain
4654	NPC Death Link
4655	NPC Death Link - Magic
4656	NPC Death Link - Slow
4657	Hold
4658	Hold
4659	Hold
4660	Sleep
4661	Sleep
4662	Sleep
4663	NPC Hate
4664	NPC 100% HP Drain
4665	NPC 100% HP Drain - Magic
4666	NPC 100% HP Drain - Slow
4667	NPC Strong 100% HP Drain
4668	NPC Strong 100% HP Drain - Magic
4669	NPC Strong 100% HP Drain - Slow
4670	Short Shock
4671	AV - Teleport
4672	NPC Corpse Remove
4673	NPC Dispel Offensive Buff
4674	NPC Dispel Defensive Buff
4675	NPC Dispel Fighter Buff
4676	NPC Dispel Mage Offensive Buff
4677	NPC Dispel Fighter Defensive Buff
4678	NPC Dispel Mage Defensive Buff
4679	Valakas
4680	Valakas Lava Skin
4681	Valakas Trample
4682	Valakas Trample
4683	Valakas Dragon Breath
4684	Valakas Dragon Breath
4685	Valakas Tail Stomp
4686	Valakas Tail Stomp
4687	Valakas Tail Stomp
4688	Valakas Shock
4689	Valakas Fear
4690	Valakas Meteor Storm
4691	Valakas Regeneration
4692	Quest BOSS Big Body
4693	Quest BOSS Dispel Big Body
4694	Ultimate Debuff
4695	Ultimate Debuff
4696	Ultimate Debuff
4697	NPC Monster Hate
4698	Area Buff - HP Regeneration
4699	Blessing of Queen
4700	Gift of Queen
4701	Cure of Queen
4702	Blessing of Seraphim
4703	Gift of Seraphim
4704	Cure of Seraphim
4705	Curse of Shade
4706	Mass Curse of Shade
4707	Shade Sacrifice
4708	Cursed Strike
4709	Cursed Blow
4710	Wild Stun
4711	Wild Defense
4712	Bright Burst
4713	Bright Heal
4714	Twilight Dragon
4715	Wind Dragon
4716	Star Dragon
4717	Heal Trick
4718	Greater Heal Trick
4719	BOSS Strike
4720	BOSS Strike
4721	BOSS Strike
4722	BOSS Strike
4723	BOSS Strike
4724	Shock
4725	Shock
4726	Shock
4727	Shock
4728	Shock
4729	BOSS Mortal Blow
4730	BOSS Mortal Blow
4731	BOSS Mortal Blow
4732	BOSS Mortal Blow
4733	BOSS Mortal Blow
4734	BOSS Spinning Slash
4735	BOSS Spinning Slash
4736	BOSS Spinning Slash
4737	BOSS Spinning Slash
4738	BOSS Spinning Slash
4739	BOSS Strike
4740	BOSS Strike
4741	BOSS Strike
4742	BOSS Strike
4743	BOSS Strike
4744	Shock
4745	Shock
4746	Shock
4747	Shock
4748	Shock
4749	BOSS Mortal Blow
4750	BOSS Mortal Blow
4751	BOSS Mortal Blow
4752	BOSS Mortal Blow
4753	BOSS Mortal Blow
4754	BOSS Power Shot
4755	BOSS Power Shot
4756	BOSS Power Shot
4757	BOSS Power Shot
4758	BOSS Power Shot
4759	Shock
4760	Shock
4761	Shock
4762	Shock
4763	Shock
4764	BOSS Power Shot
4765	BOSS Power Shot
4766	BOSS Power Shot
4767	BOSS Power Shot
4768	BOSS Power Shot
4769	Shock
4770	Shock
4771	Shock
4772	Shock
4773	Shock
4774	BOSS Spear Attack
4775	BOSS Spear Attack
4776	BOSS Spear Attack
4777	BOSS Spear Attack
4778	BOSS Spear Attack
4779	BOSS Heal
4780	BOSS Heal
4781	BOSS Heal
4782	BOSS Heal
4783	BOSS Heal
4784	BOSS Chant of Life
4785	BOSS Chant of Life
4786	BOSS Chant of Life
4787	BOSS Chant of Life
4788	BOSS Chant of Life
4789	NPC High Level
4790	Raid Boss - Level 23
4791	Raid Boss - Level 30
4792	Raid Boss - Level 42
4793	Raid Boss - Level 55
4794	Raid Boss - Level 50
4795	Raid Boss - Level 60
4796	Raid Boss - Level 25
4797	Raid Boss - Level 34
4798	Raid Boss - Level 34
4799	Raid Boss - Level 49
4800	Raid Boss - Level 53
4801	Raid Boss - Level 58
4802	Raid Boss - Level 70
4803	Raid Boss - Level 28
4804	Raid Boss - Level 35
4805	Raid Boss - Level 47
4806	Raid Boss - Level 49
4807	Raid Boss - Level 51
4808	Raid Boss - Level 65
4809	Raid Boss - Level 75
4810	Raid Boss - Level 45
4811	Raid Boss - Level 24
4812	Raid Boss - Level 35
4813	Raid Boss - Level 40
4814	Raid Boss - Level 52
4815	Raid Boss - Level 55
4816	Raid Boss - Level 69
4817	Raid Boss - Level 25
4818	Raid Boss - Level 30
4819	Raid Boss - Level 39
4820	Raid Boss - Level 44
4821	Raid Boss - Level 43
4822	Raid Boss - Level 59
4823	Raid Boss - Level 70
4824	Raid Boss - Level 29
4825	Raid Boss - Level 35
4826	Raid Boss - Level 44
4827	Raid Boss - Level 45
4828	Raid Boss - Level 55
4829	Raid Boss - Level 60
4830	Raid Boss - Level 74
4831	Raid Boss - Level 30
4832	Raid Boss - Level 40
4833	Raid Boss - Level 35
4834	Raid Boss - Level 50
4835	Raid Boss - Level 56
4836	Raid Boss - Level 65
4837	Raid Boss - Level 79
4838	Raid Boss - Level 24
4839	Raid Boss - Level 33
4840	Raid Boss - Level 50
4841	Raid Boss - Level 40
4842	Raid Boss - Level 55
4843	Raid Boss - Level 65
4844	Raid Boss - Level 78
4845	Raid Boss - Level 21
4846	Raid Boss - Level 25
4847	Raid Boss - Level 35
4848	Raid Boss - Level 40
4849	Raid Boss - Level 48
4850	Raid Boss - Level 54
4851	Raid Boss - Level 60
4852	Raid Boss - Level 70
4853	Raid Boss - Level 25
4854	Raid Boss - Level 30
4855	Raid Boss - Level 38
4856	Raid Boss - Level 45
4857	Raid Boss - Level 55
4858	Raid Boss - Level 60
4859	Raid Boss - Level 59
4860	Raid Boss - Level 35
4861	Raid Boss - Level 30
4862	Raid Boss - Level 34
4863	Raid Boss - Level 43
4864	Raid Boss - Level 40
4865	Raid Boss - Level 36
4866	Raid Boss - Level 40
4867	Raid Boss - Level 50
4868	Raid Boss - Level 73
4869	Raid Boss - Level 35
4870	Raid Boss - Level 62
4871	Raid Boss - Level 75
4872	Raid Boss - Level 57
4873	Raid Boss - Level 69
4874	Raid Boss - Level 60
4875	Raid Boss - Level 72
4876	Raid Boss - Level 59
4877	Raid Boss - Level 55
4878	Raid Boss - Level 75
4879	Raid Boss - Level 78
4880	Raid Boss - Level 72
4881	Raid Boss - Level 75
4882	Raid Boss - Level 70
4883	Raid Boss - Level 65
4884	Raid Boss - Level 60
4885	Raid Boss - Level 55
4886	Raid Boss - Level 45
4887	Raid Boss - Level 67
4888	Raid Boss - Level 75
4889	Raid Boss - Level 70
4890	Raid Boss - Level 28
4891	Raid Boss - Level 50
4892	Raid Boss - Level 75
4893	Raid Boss - Level 50
4894	Raid Boss - Level 55
4895	Raid Boss - Level 70
4896	Raid Boss - Level 75
4897	Raid Boss - Level 80
4898	Raid Boss - Level 80
4899	Raid Boss - Level 20
4900	Raid Boss - Level 78
4901	Raid Boss - Level 78
4902	Raid Boss - Level 74
4903	Raid Boss - Level 80
4904	Raid Boss - Level 84
4905	Raid Boss - Level 87
4906	Raid Boss - Level 87
4907	Raid Boss - Level 80
4908	Raid Boss - Level 84
4909	Raid Boss - Level 87
4910	Raid Boss - Level 87
4911	Raid Boss - Level 85
4912	Raid Boss - Level 66
4913	Raid Boss - Level 70
4914	Raid Boss - Level 71
4915	Raid Boss - Level 28
4916	Raid Boss - Level 38
4917	Raid Boss - Level 48
4918	Raid Boss - Level 58
4919	Raid Boss - Level 68
4920	Raid Boss - Level 78
4921	Raid Boss - Level 81
4922	Raid Boss - Level 81
4923	Raid Boss - Level 81
4924	Raid Boss - Level 81
4925	Raid Boss - Level 30
4926	Raid Boss - Level 35
4927	Raid Boss - Level 21
4928	Raid Boss - Level 26
4929	Raid Boss - Level 23
4930	Raid Boss - Level 26
4931	Raid Boss - Level 23
4932	Raid Boss - Level 25
4933	Raid Boss - Level 20
4934	Raid Boss - Level 21
4935	Raid Boss - Level 20
4936	Raid Boss - Level 21
4937	Raid Boss - Level 34
4938	Raid Boss - Level 36
4939	Raid Boss - Level 35
4940	Raid Boss - Level 33
4941	Raid Boss - Level 32
4942	Raid Boss - Level 38
4943	Raid Boss - Level 45
4944	Raid Boss - Level 35
4945	Raid Boss - Level 32
4946	Raid Boss - Level 33
4947	Raid Boss - Level 60
4948	Raid Boss - Level 40
4949	Raid Boss - Level 47
4950	Raid Boss - Level 40
4951	Raid Boss - Level 44
4952	Raid Boss - Level 48
4953	Raid Boss - Level 61
4954	Raid Boss - Level 25
4955	Raid Boss - Level 55
4956	Raid Boss - Level 45
4957	Raid Boss - Level 44
4958	Raid Boss - Level 45
4959	Raid Boss - Level 65
4960	Raid Boss - Level 71
4961	Raid Boss - Level 79
4962	Raid Boss - Level 70
4963	Raid Boss - Level 49
4964	Raid Boss - Level 51
4965	Raid Boss - Level 56
4966	Raid Boss - Level 64
4967	Raid Boss - Level 66
4968	Raid Boss - Level 52
4969	Raid Boss - Level 55
4970	Raid Boss - Level 65
4971	Raid Boss - Level 53
4972	Raid Boss - Level 50
4973	Raid Boss - Level 40
4974	Raid Boss - Level 40
4975	Raid Boss - Level 55
4976	Raid Boss - Level 52
4977	Raid Boss - Level 45
4978	Raid Boss - Level 81
4979	Raid Boss - Level 82
4980	Raid Boss - Level 83
4981	Raid Boss - Level 84
4982	Raid Boss - Level 85
4983	Raid Boss - Level 25
4984	Raid Boss - Level 44
4985	Raid Boss - Level 70
4986	Raid Boss - Level 72
4987	Raid Boss - Level 74
4988	Raid Boss - Level 76
4989	Npc - Hot Spring Nectar
4990	Npc - Hot Spring Mineral
4991	Hot Spring Sulfur
4992	Shock
4993	Venom - Strike
4994	Venom - Sonic Storm
4995	Venom - Teleport
4996	Venom - Range Teleport
4997	Lidia - Regen
4998	Lidia - Twister
4999	Lidia - Range Life Drain
5000	Alfred - Super Strike
5001	Alfred - Life Drain
5002	Giselle - Vampiric Rage
5003	Giselle - Tempest
5004	Dimensional Shock
5005	Frintezza's Ghost Summoning
5006	Frintezza's Melody
5007	Frintezza's Healing Rhapsody
5007	Frintezza's Rampaging Opus
5007	Frintezza's Power Concerto
5007	Frintezza's Plagued Concerto
5007	Frintezza's Psycho Symphony
5008	Frintezza's Concert Hall Melody
5008	Frintezza's Rampaging Opus en masse
5008	Frintezza Power Encore
5008	Mournful Chorale Prelude
5008	Hypnotic Mazurka
5009	Frintezza's Ghostly Fighter
5010	Frintezza's Ghostly Mage
5011	Frintezza's Bomber Ghost
5012	Breath of Scarlet
5013	Frintezza Ghost Drain
5014	Frintezza's Daemon Attack
5015	Frintezza's Daemon Charge
5016	Yoke of Scarlet
5017	Frintezza's Daemon Morph
5018	Frintezza's Daemon Field
5019	Frintezza's Daemon Drain
5020	Forced Action
5021	Inspiration of Einhasad
5022	Decrease Speed
5023	Hold
5024	Decrease Atk.Speed
5025	Raid Boss - Level 30
5026	Raid Boss - Level 39
5027	Raid Boss - Level 37
5028	Raid Boss - Level 53
5029	Raid Boss - Level 52
5030	Raid Boss - Level 59
5031	Raid Boss - Level 80
5032	Raid Boss - Level 87
5033	Raid Boss - Level 87
5034	Raid Boss - Level 73
5035	Raid Boss - Level 76
5036	Raid Boss - Level 60
5037	Decrease Casting Speed
5038	Summon PVP Penalty
5039	NPC - Ultra Bomb
5040	NPC - Healing Potion
5041	Charm of Courage
5042	NPC Dispel Bomb
5043	NPC Super Sonic Blaster
5044	NPC Ultimate Defense
5045	Castle Power Strike
5046	Castle Power Shot
5047	Castle Spinning Slash
5048	Castle Burst Shot
5049	Castle Blow
5050	Castle DD Fire
5051	Castle Self AE Fire
5052	Castle Long AE Fire
5053	Castle DD Water
5054	Castle Self AE Water
5055	Castle Long AE Water
5056	Castle DD Wind
5057	Castle Self AE Wind
5058	Castle Long AE Wind
5059	Castle DD Earth
5060	Castle Self AE Earth
5061	Castle Long AE Earth
5062	Castle DD Holy
5063	Castle Self AE Holy
5064	Castle Long AE Holy
5065	Castle DD Unholy
5066	Castle Self AE Unholy
5067	Castle Long AE Unholy
5068	Decrease Speed
5069	Decrease Atk.Spd.
5070	Decrease Casting Spd
5071	Decrease P.Atk
5072	Decrease M. Atk.
5073	Quest Trap -  Power Shot
5074	The Victor of War
5075	The Vanquished of War
5076	Death Penalty
5077	NPC Remove Death Penalty
5078	Frintezza Critical Power
5079	NPC Focused Haste
5080	NPC Mighty Haste
5081	Silence
5082	NPC Spinning Slash Trick
5082	NPC Spinning, Slashing Trick
5083	Shock
5084	NPC Blinding Blow
5085	Anesthesia
5086	Deadly Poison
5087	Berserk
5088	Signal
5089	Representation - Enter the Sailren Nest Quest
5090	Sailren Production
5091	Sailren Production 2
5092	Antharas Terror
5093	Antharas Meteor
5094	Antharas Subordinate Suicide 
5095	Antharas Subordinate Melee Attack
5096	Antharas Subordinate Remote Attack
5097	Antharas Subordinate Suicide (Narrow Range)
5098	Capture Penalty
5099	Cancel Capture A
5100	Cancel Capture B
5101	Cancel Capture C
5102	Cancel All Capture
5103	Production - Clan / Transfer
5104	Battle Force
5105	Spell Force
5106	Capture A State
5107	Capture B State
5108	Capture C State
5109	Production - Clan Gate
5110	Cannon Fodder
5111	Big Bang
5112	Shock
5113	Castle Self AE Dispell Buff
5114	Hold
5115	Cubic Hate
5116	Hold
5117	Stun
5118	Cancel Sailren Use
5119	Bleed
5120	Shock
5121	Production - Corpse Revival
5122	Sailren Use Might
5123	Maximum Defense
5124	Anti-Music
5125	Maximum Resist Status
5126	Maximum Recovery
5127	Recover Force
5128	Maximum Archery
5129	Smokescreen
5130	Volcano
5131	Tsunami
5132	Cyclone
5133	Gehenna
5134	Anti-Summoning Field
5135	Slash
5136	Spin Slash
5137	Hold of King
5138	Whiplash
5139	Tidal Wave
5140	Force Curse
5141	Dicing Death
5142	Corpse Kaboom
5143	Sailren Use Blow
5144	Mirage
5145	Day of Doom
5146	Heal
5147	Blessed Body
5148	Prayer
5149	Recharge
5150	Blessed Soul
5151	Mana Gain
5152	Ritual
5153	Cheer
5154	Might
5156	Empower
5157	Duel Might
5158	Shield
5159	Magic Barrier
5160	Duel Weakness
5161	Agility
5162	Guidance
5163	Focus
5164	Wild Magic
5165	Charm
5166	Slow
5167	Winter
5168	Stun
5169	Hold
5170	Sleep
5171	Paralyze
5172	Medusa
5173	Fear
5174	Poison
5175	Bleed
5176	Silence
5177	Doom
5178	NPC Burn
5179	Raid Boss - Level 86
5180	Raid Boss - Level 87
5181	Raid Boss - Level 87
5182	Blessing of Protection
5183	Production: Dimensional Shock
5184	Production: Valakas Dragon Breath
5185	Production: Magic-type Guard
5186	Pet Haste
5187	Pet Vampiric Rage
5188	Pet Regeneration
5189	Pet Blessed Body
5190	Pet Blessed Soul
5191	Pet Guidance
5192	Pet Wind Walk
5193	Pet Acumen
5194	Pet Empower
5195	Pet Greater Heal
5196	Pet Wind Shackle
5197	Pet Hex
5198	Pet Slow
5199	Pet Curse Gloom
5200	Pet Recharge
5201	Pet Concentration
5202	NPC Ranged Stun
5203	NPC Ranged Fear
5204	Production-First Gigantic Pig Combination
5205	Boss Regeneration
5206	Decrease Speed
5207	Decrease Atk. Spd.
5208	Golden Pig Wind Walk
5209	Golden Pig Shield
5210	Golden Pig Blessed Body
5211	Golden Pig Vampiric Rage
5212	Golden Pig Regeneration
5213	Golden Pig Haste
5214	Golden Pig Blessed Soul
5215	Golden Pig Acumen
5216	Golden Pig Concentration
5217	Golden Pig Empower
5218	Production: Event Teleport
5219	Huge Pig Stun
5220	Huge Pig Fear
7000	NPC Default
7001	Dispel Buff
7002	Dispel Debuff
7003	Dispel All
7004	Dispel Petrification
7005	Greater Chant of Vampire
7006	The Love of Pa'agrio
7007	Greater Seal of Flame
7008	not_used
7009	not_used
7010	not_used
7011	not_used
7012	not_used
7013	not_used
7014	not_used
7015	not_used
7016	not_used
7017	not_used
7018	not_used
7019	not_used
7020	not_used
7021	not_used
7022	not_used
7023	not_used
7024	not_used
7025	not_used
7026	not_used
7027	not_used
7028	For Stationary NPCs
7029	Super Haste
7030	Summon King Bugbear
7031	Summon Skeleton Royal Guard
7032	Summon Hunter Gargoyle
7033	Test Flame Strike
7034	Test Aqua Splash
7035	Display - Swoop Cannon
7036	Display - Valakas
7037	Display - Tyrannosaurus Capture
7038	Channeling DD Test: Short
7039	Channeling DD Test: Middle
7040	Channeling DD Test: Long
7041	Master's Blessing - Focus
7042	Master's Blessing - Death Whisper
7043	Master's Blessing - Haste
7044	Master's Blessing - Guidance
7045	Master's Blessing - Blessed Body
7046	Master's Blessing - Blessed Soul
7047	Master's Blessing - Agility
7048	Master's Blessing - Acumen
7049	Master's Blessing - Decrease Weight
7050	Master's Blessing - Might
7051	Master's Blessing - Shield
7052	Master's Blessing - Magic Barrier
7053	Master's Blessing - Vampiric Rage
7054	Master's Blessing - Empower
7055	Master's Blessing - Wind Walk
7056	Master's Blessing - Berserker Spirit
7057	Master's Blessing - Greater Might
7058	Master's Blessing - Greater Shield
7059	Master's Blessing - Wild Magic
7060	Master's Blessing - Clarity
7061	Master's Blessing - Prophecy of Water
7062	Master's Blessing - Prophecy of Fire
7063	Master's Blessing - Prophecy of Wind
7064	Master's Blessing - Chant of Victory
9997	Dynasty Heavy Set
9998	Dynasty Light Set
9999	Dynasty Robe Set
10001	Mana Potion
10010	Block Buff
10011	Spawn Protection
10012	Special Weight Limit
10013	Release Spirits
10024	Time Cancellation
10025	Test Skill
10026	Protection Skill
10029	All In One Curse
10030	Dig
10031	VIP Rune
10032	The Newbie Rune
10036	Custom Might
10037	Scroll of Reputation
10038	Scroll of Clan Vitality
10039	Holiday Blessing
10040	Holiday Gift
